k,scenario,method,sim_idx,converged,mse,coverage,interval_score,mean_width,hksj_factor,tau2,I2
8,Quadratic (Moderate Het),TwoStage_DL_Normal,20,True,0.009360804462704118,94.0,299.8678979182076,299.670261783572,1.0,7.473571318123844e-07,97.8232613720244
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,21,True,0.011962640181020444,100.0,1019.5918900081374,1019.5918900081374,4.4029004133357255,3.254927074707815e-07,94.84151377721513
8,Quadratic (Moderate Het),TwoStage_DL_Normal,21,True,0.011962640181020444,99.0,191.94710353401223,191.94704995573775,1.0,3.254927074707815e-07,94.84151377721513
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,22,True,0.015573781872973633,100.0,950.05822403634,950.05822403634,4.44065791056586,2.7917486906952665e-07,94.92886276607798
8,Quadratic (Moderate Het),TwoStage_DL_Normal,22,True,0.015573781872973633,100.0,177.33597025000444,177.33597025000444,1.0,2.7917486906952665e-07,94.92886276607798
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,23,True,0.016615596231492433,100.0,1182.431938839503,1182.431938839503,4.66708199928073,3.978753081255286e-07,95.40898050172693
8,Quadratic (Moderate Het),TwoStage_DL_Normal,23,True,0.016615596231492433,95.0,210.06913639092403,210.00259076347828,1.0,3.978753081255286e-07,95.40898050172693
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,24,True,0.01831532092635632,99.0,376.1202406392971,376.11922006170164,2.738124922799831,1.1289581045830141e-07,86.6619149166933
8,Quadratic (Moderate Het),TwoStage_DL_Normal,24,True,0.01831532092635632,92.0,114.05609568890513,113.85869466979892,1.0,1.1289581045830141e-07,86.6619149166933
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,25,True,0.027029924025924645,100.0,984.6603126194638,984.6603126194638,4.616768048151487,2.8846699994940986e-07,95.30836855164088
8,Quadratic (Moderate Het),TwoStage_DL_Normal,25,True,0.027029924025924645,92.0,177.07768414635007,176.78373697498017,1.0,2.8846699994940986e-07,95.30836855164088
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,26,True,0.01230113076532366,100.0,641.0174052988938,641.0174052988938,3.6781105824956972,1.862489216855256e-07,92.60819611953555
8,Quadratic (Moderate Het),TwoStage_DL_Normal,26,True,0.01230113076532366,94.0,144.49847458632317,144.45712648232245,1.0,1.862489216855256e-07,92.60819611953555
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,27,True,0.02965071773821142,100.0,1581.9929987113126,1581.9929987113126,5.2625481069859275,5.690722234813041e-07,96.38916334776472
8,Quadratic (Moderate Het),TwoStage_DL_Normal,27,True,0.02965071773821142,93.0,249.41078293993178,249.17381995345778,1.0,5.690722234813041e-07,96.38916334776472
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,28,True,0.0001647598557117134,100.0,1036.6155820519698,1036.6155820519698,4.562727021589923,3.0913552332695423e-07,95.19657485972758
8,Quadratic (Moderate Het),TwoStage_DL_Normal,28,True,0.0001647598557117134,100.0,188.31598146892296,188.31598146892296,1.0,3.0913552332695423e-07,95.19657485972758
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,29,True,0.02312439161104064,100.0,899.1340295658903,899.1340295658903,4.115910442230792,3.662393380681058e-07,94.09706274174434
8,Quadratic (Moderate Het),TwoStage_DL_Normal,29,True,0.02312439161104064,94.0,181.22332907933324,181.07248020007148,1.0,3.662393380681058e-07,94.09706274174434
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,30,True,1.3918978874800059,100.0,2031.644520851025,2031.644520851025,6.240743134876859,7.810737235385892e-07,97.43239989550808
8,Quadratic (Moderate Het),TwoStage_DL_Normal,30,True,1.3918978874800059,100.0,269.83938947072306,269.83938947072306,1.0,7.810737235385892e-07,97.43239989550808
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,31,True,0.004642662066373024,100.0,990.7111045166074,990.7111045166074,4.507066486889904,3.6022947161047483e-07,95.07720137523987
8,Quadratic (Moderate Het),TwoStage_DL_Normal,31,True,0.004642662066373024,100.0,182.19942335101118,182.19942335101118,1.0,3.6022947161047483e-07,95.07720137523987
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,32,True,1.7711709226588725,100.0,1174.4561389740584,1174.4561389740584,4.732185276393775,3.8409093989648174e-07,95.5344339222204
8,Quadratic (Moderate Het),TwoStage_DL_Normal,32,True,1.7711709226588725,94.0,205.8185127332209,205.71643727565095,1.0,3.8409093989648174e-07,95.5344339222204
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,33,True,0.017954158202184795,100.0,1327.7114827617816,1327.7114827617816,5.078519348706765,4.415923737209744e-07,96.12273238988095
8,Quadratic (Moderate Het),TwoStage_DL_Normal,33,True,0.017954158202184795,94.0,216.7942563527612,216.70080858687518,1.0,4.415923737209744e-07,96.12273238988095
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,34,True,0.049553527724504096,100.0,2077.6000127422662,2077.6000127422662,5.966227295004283,7.241723617613171e-07,97.19068517674847
8,Quadratic (Moderate Het),TwoStage_DL_Normal,34,True,0.049553527724504096,100.0,288.6397080665458,288.6397080665458,1.0,7.241723617613171e-07,97.19068517674847
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,35,True,0.06762011997081405,100.0,306.3984593132505,306.3984593132505,2.751293886859233,8.559276492296642e-08,86.78929381710225
8,Quadratic (Moderate Het),TwoStage_DL_Normal,35,True,0.06762011997081405,100.0,92.30888941606753,92.30888941606753,1.0,8.559276492296642e-08,86.78929381710225
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,36,True,0.003134147177819214,100.0,892.5578660778648,892.5578660778648,4.325125486074066,2.566571585148955e-07,94.65432470562723
8,Quadratic (Moderate Het),TwoStage_DL_Normal,36,True,0.003134147177819214,100.0,171.0533568423411,171.0533568423411,1.0,2.566571585148955e-07,94.65432470562723
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,37,True,0.008635614203765516,100.0,1244.349889945533,1244.349889945533,5.050216901734999,3.944835798247096e-07,96.07915261697175
8,Quadratic (Moderate Het),TwoStage_DL_Normal,37,True,0.008635614203765516,94.0,204.33686947869953,204.23323412490768,1.0,3.944835798247096e-07,96.07915261697175
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,38,True,0.02535286601632538,100.0,693.7101129861371,693.7101129861371,3.6391196662675966,2.2101270527925274e-07,92.44895034277465
8,Quadratic (Moderate Het),TwoStage_DL_Normal,38,True,0.02535286601632538,92.0,158.21257416138636,158.00674292889022,1.0,2.2101270527925274e-07,92.44895034277465
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,39,True,0.000989564630751226,100.0,964.8697746860789,964.8697746860789,4.230063073045703,3.1033842350444445e-07,94.41135769553303
8,Quadratic (Moderate Het),TwoStage_DL_Normal,39,True,0.000989564630751226,100.0,189.06702515228005,189.06702515228005,1.0,3.1033842350444445e-07,94.41135769553303
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,40,True,0.001113666712284411,100.0,946.3837887577555,946.3837887577555,4.289657881428301,3.502765648532073e-07,94.5655613970863
8,Quadratic (Moderate Het),TwoStage_DL_Normal,40,True,0.001113666712284411,100.0,182.86835896000386,182.86835896000386,1.0,3.502765648532073e-07,94.5655613970863
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,41,True,0.003439970702926723,100.0,330.966042074223,330.966042074223,2.74413201014467,9.308913958612017e-08,86.72024690981925
8,Quadratic (Moderate Het),TwoStage_DL_Normal,41,True,0.003439970702926723,95.0,99.99139348564287,99.97061607649556,1.0,9.308913958612017e-08,86.72024690981925
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,42,True,0.6343750720530703,100.0,798.5755422464142,798.5755422464142,3.81392420954918,2.9560716973994526e-07,93.12526625147906
8,Quadratic (Moderate Het),TwoStage_DL_Normal,42,True,0.6343750720530703,94.0,173.6624658127844,173.55529916441716,1.0,2.9560716973994526e-07,93.12526625147906
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,43,True,0.011384558199755718,100.0,2714.28829063704,2714.28829063704,7.265408190433636,1.0089566512736126e-06,98.10556389688448
8,Quadratic (Moderate Het),TwoStage_DL_Normal,43,True,0.011384558199755718,96.0,309.67804011606205,309.66340575243413,1.0,1.0089566512736126e-06,98.10556389688448
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,44,True,0.26342278731869123,100.0,973.4248552736187,973.4248552736187,4.183129625429571,5.011379602145717e-07,94.28524843978805
8,Quadratic (Moderate Het),TwoStage_DL_Normal,44,True,0.26342278731869123,100.0,192.88348341033577,192.88348341033577,1.0,5.011379602145717e-07,94.28524843978805
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,45,True,0.09705431553113886,100.0,1207.9275617773048,1207.9275617773048,4.9633307449187445,4.007062817151947e-07,95.94067739778802
8,Quadratic (Moderate Het),TwoStage_DL_Normal,45,True,0.09705431553113886,100.0,201.72587423082288,201.72587423082288,1.0,4.007062817151947e-07,95.94067739778802
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,46,True,0.0020400576310854414,100.0,1001.6964826237905,1001.6964826237905,4.041094325600925,3.6555389615032006e-07,93.87646753572228
8,Quadratic (Moderate Het),TwoStage_DL_Normal,46,True,0.0020400576310854414,100.0,205.46180213653247,205.46180213653247,1.0,3.6555389615032006e-07,93.87646753572228
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,47,True,0.0008189624255408033,100.0,825.7328888188997,825.7328888188997,4.188550325542175,2.2236773706414419e-07,94.3000305990726
8,Quadratic (Moderate Het),TwoStage_DL_Normal,47,True,0.0008189624255408033,100.0,163.40666892684564,163.40666892684564,1.0,2.2236773706414419e-07,94.3000305990726
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,48,True,0.4367000552284923,100.0,3095.72605153465,3095.72605153465,8.035956612955147,8.928490131286537e-07,98.45145142302505
8,Quadratic (Moderate Het),TwoStage_DL_Normal,48,True,0.4367000552284923,100.0,319.3146693986161,319.3146693986161,1.0,8.928490131286537e-07,98.45145142302505
8,Quadratic (Moderate Het),TwoStage_DL_HKSJ,49,True,0.008653415674768015,100.0,767.7322695266729,767.7322695266729,4.245772626859076,2.44432216247969e-07,94.45263765177079
8,Quadratic (Moderate Het),TwoStage_DL_Normal,49,True,0.008653415674768015,93.0,150.0066824566318,149.8811423766599,1.0,2.44432216247969e-07,94.45263765177079
8,Log (High Het),TwoStage_DL_HKSJ,0,True,0.055963391284868526,100.0,5475.902992863141,5475.902992863141,10.010838885844398,1.7437419953777353e-06,99.00216425781205
8,Log (High Het),TwoStage_DL_Normal,0,True,0.055963391284868526,93.0,453.7614849503019,453.39758853501655,1.0,1.7437419953777353e-06,99.00216425781205
8,Log (High Het),TwoStage_DL_HKSJ,1,True,0.26159488216735816,92.0,815.7150525613349,814.7911080560912,3.410999429945627,3.3276660828799333e-07,91.40518157153963
8,Log (High Het),TwoStage_DL_Normal,1,True,0.26159488216735816,88.0,199.92925184232277,197.99697992625832,1.0,3.3276660828799333e-07,91.40518157153963
8,Log (High Het),TwoStage_DL_HKSJ,2,True,0.14885061898448157,100.0,2799.0600471009802,2799.0600471009802,7.036650620179615,9.723653032038646e-07,97.9803876229909
8,Log (High Het),TwoStage_DL_Normal,2,True,0.14885061898448157,93.0,330.0200982889983,329.716103674407,1.0,9.723653032038646e-07,97.9803876229909
8,Log (High Het),TwoStage_DL_HKSJ,3,True,0.5564292749771947,100.0,3439.943359697989,3439.943359697989,7.862831745356579,1.1488496058661488e-06,98.38250839547268
8,Log (High Het),TwoStage_DL_Normal,3,True,0.5564292749771947,93.0,363.2414782925568,362.6320969387539,1.0,1.1488496058661488e-06,98.38250839547268
8,Log (High Het),TwoStage_DL_HKSJ,4,True,1.634701366344583,97.0,1988.7322209859617,1988.6452731344052,5.867460986528319,7.499337964525563e-07,97.09531140976394
8,Log (High Het),TwoStage_DL_Normal,4,True,1.634701366344583,91.0,281.7314441941382,280.9318917160051,1.0,7.499337964525563e-07,97.09531140976394
8,Log (High Het),TwoStage_DL_HKSJ,5,True,0.14292610554384771,100.0,3122.1410780878687,3122.1410780878687,7.857447336075984,9.432336855184907e-07,98.38029082518855
8,Log (High Het),TwoStage_DL_Normal,5,True,0.14292610554384771,92.0,329.9147814688856,329.3555426074215,1.0,9.432336855184907e-07,98.38029082518855
8,Log (High Het),TwoStage_DL_HKSJ,6,True,0.07086958186740341,95.0,1325.014368426188,1324.805112816143,4.282908463967049,5.602417476812225e-07,94.54841968300074
8,Log (High Het),TwoStage_DL_Normal,6,True,0.07086958186740341,91.0,257.2553991860552,256.3935732010585,1.0,5.602417476812225e-07,94.54841968300074
8,Log (High Het),TwoStage_DL_HKSJ,7,True,0.677702737197911,100.0,4958.129221277887,4958.129221277887,9.213135028847201,1.9235338637196367e-06,98.82189193940958
8,Log (High Het),TwoStage_DL_Normal,7,True,0.677702737197911,94.0,446.1934073249857,446.07135670026656,1.0,1.9235338637196367e-06,98.82189193940958
8,Log (High Het),TwoStage_DL_HKSJ,8,True,0.12708147757953717,98.0,1152.0074247879359,1151.9789101415172,4.462049368090313,4.0252985327664344e-07,94.97736917146896
8,Log (High Het),TwoStage_DL_Normal,8,True,0.12708147757953717,91.0,214.48319973469407,213.99522818952835,1.0,4.0252985327664344e-07,94.97736917146896
8,Log (High Het),TwoStage_DL_HKSJ,9,True,0.524721862480343,100.0,4555.838351061367,4555.838351061367,9.146933596871996,1.8524396593813258e-06,98.80477698452768
8,Log (High Het),TwoStage_DL_Normal,9,True,0.524721862480343,94.0,413.10363390350255,412.8446983247071,1.0,1.8524396593813258e-06,98.80477698452768
8,Log (High Het),TwoStage_DL_HKSJ,10,True,0.462236216300575,98.0,1432.3848768301666,1432.3642399867929,5.245886060553769,5.498819487431326e-07,96.36618935482667
8,Log (High Het),TwoStage_DL_Normal,10,True,0.462236216300575,91.0,226.83287031171153,226.32292555517822,1.0,5.498819487431326e-07,96.36618935482667
8,Log (High Het),TwoStage_DL_HKSJ,11,True,0.03969719160403967,100.0,4540.405223885373,4540.405223885373,8.485527669057973,1.8771222386072603e-06,98.61119173571973
8,Log (High Het),TwoStage_DL_Normal,11,True,0.03969719160403967,94.0,443.76783986168016,443.51640944685147,1.0,1.8771222386072603e-06,98.61119173571973
8,Log (High Het),TwoStage_DL_HKSJ,12,True,0.0903730887745095,97.0,1604.3839542429923,1604.2729045602339,5.7066060733967365,4.6894245106169556e-07,96.92925176097673
8,Log (High Het),TwoStage_DL_Normal,12,True,0.0903730887745095,91.0,233.87522316267473,233.02058392398732,1.0,4.6894245106169556e-07,96.92925176097673
8,Log (High Het),TwoStage_DL_HKSJ,13,True,3.289372923202159,100.0,2003.9939270639595,2003.9939270639595,6.000766451419834,7.838941713706085e-07,97.22293176350269
8,Log (High Het),TwoStage_DL_Normal,13,True,3.289372923202159,92.0,277.19350965938776,276.81116850094827,1.0,7.838941713706085e-07,97.22293176350269
8,Log (High Het),TwoStage_DL_HKSJ,14,True,0.0865981535588557,100.0,3141.4315815154464,3141.4315815154464,7.679836528723659,1.0985454266993119e-06,98.30450681558547
8,Log (High Het),TwoStage_DL_Normal,14,True,0.0865981535588557,94.0,339.30231758165087,339.05453810722946,1.0,1.0985454266993119e-06,98.30450681558547
8,Log (High Het),TwoStage_DL_HKSJ,15,True,0.2033915758911378,100.0,2878.7485908239814,2878.7485908239814,7.1011713814662825,9.885324325762165e-07,98.01692101759512
8,Log (High Het),TwoStage_DL_Normal,15,True,0.2033915758911378,92.0,336.3891736224559,336.0219719794527,1.0,9.885324325762165e-07,98.01692101759512
8,Log (High Het),TwoStage_DL_HKSJ,16,True,0.1396190518253162,100.0,2579.513443817642,2579.513443817642,7.473223967779838,7.866779578473756e-07,98.20946009646082
8,Log (High Het),TwoStage_DL_Normal,16,True,0.1396190518253162,94.0,286.3268642906644,286.1038682082138,1.0,7.866779578473756e-07,98.20946009646082
8,Log (High Het),TwoStage_DL_HKSJ,17,True,0.19817225723977924,98.0,3409.7525072786816,3409.7447935523724,7.139531761878015,1.4622016905099146e-06,98.03817375569643
8,Log (High Het),TwoStage_DL_Normal,17,True,0.19817225723977924,93.0,396.50552546114295,395.8640621745997,1.0,1.4622016905099146e-06,98.03817375569643
8,Log (High Het),TwoStage_DL_HKSJ,18,True,0.05328026648772743,100.0,4583.485295196413,4583.485295196413,9.634992800158628,1.4033249930701785e-06,98.92279785117897
8,Log (High Het),TwoStage_DL_Normal,18,True,0.05328026648772743,93.0,394.8429746798485,394.31053443390005,1.0,1.4033249930701785e-06,98.92279785117897
8,Log (High Het),TwoStage_DL_HKSJ,19,True,0.17734201458282053,100.0,3348.5958383235043,3348.5958383235043,7.664131060467781,1.2034626469031567e-06,98.29755082853912
8,Log (High Het),TwoStage_DL_Normal,19,True,0.17734201458282053,92.0,362.79782722373403,362.1543802291524,1.0,1.2034626469031567e-06,98.29755082853912
8,Log (High Het),TwoStage_DL_HKSJ,20,True,0.06093620132067775,100.0,5141.34949745317,5141.34949745317,9.6250403427378,1.6314762776283703e-06,98.9205690083091
8,Log (High Het),TwoStage_DL_Normal,20,True,0.06093620132067775,95.0,442.901971063894,442.760124298945,1.0,1.6314762776283703e-06,98.9205690083091
8,Log (High Het),TwoStage_DL_HKSJ,21,True,0.21257194801030527,98.0,2125.4580800858107,2125.4265717333788,6.27268447458722,6.968779119901534e-07,97.45848243737163
8,Log (High Het),TwoStage_DL_Normal,21,True,0.21257194801030527,92.0,281.54088282284994,280.85786832807594,1.0,6.968779119901534e-07,97.45848243737163
8,Log (High Het),TwoStage_DL_HKSJ,22,True,0.14737918635341685,97.0,1524.1212972252001,1524.0638633865433,5.920784393108245,4.0413045950833637e-07,97.14739586666015
8,Log (High Het),TwoStage_DL_Normal,22,True,0.14737918635341685,91.0,214.15172963604607,213.3623820474989,1.0,4.0413045950833637e-07,97.14739586666015
8,Log (High Het),TwoStage_DL_HKSJ,23,True,0.04254911105416557,100.0,2632.2116358117487,2632.2116358117487,6.876834044524816,9.081435014918957e-07,97.88542588149937
8,Log (High Het),TwoStage_DL_Normal,23,True,0.04254911105416557,94.0,317.4715830168487,317.26794290246943,1.0,9.081435014918957e-07,97.88542588149937
8,Log (High Het),TwoStage_DL_HKSJ,24,True,0.11589064266421978,94.0,955.3263022264737,954.8807959753365,3.812844318105563,3.752729799228706e-07,93.12137151208886
8,Log (High Het),TwoStage_DL_Normal,24,True,0.11589064266421978,89.0,208.8283957797959,207.5840678031747,1.0,3.752729799228706e-07,93.12137151208886
8,Log (High Het),TwoStage_DL_HKSJ,25,True,0.4576783247064305,99.0,1933.142773513487,1933.1184758036723,6.096257692387779,6.376688387703587e-07,97.3092498894172
8,Log (High Het),TwoStage_DL_Normal,25,True,0.4576783247064305,97.0,262.98579700320795,262.8385647219397,1.0,6.376688387703587e-07,97.3092498894172
8,Log (High Het),TwoStage_DL_HKSJ,26,True,0.10483898075936525,97.0,1750.2651979980676,1750.2058410373545,5.649801263569732,5.884708703253249e-07,96.86719287997248
8,Log (High Het),TwoStage_DL_Normal,26,True,0.10483898075936525,92.0,257.4655028381947,256.7733158666889,1.0,5.884708703253249e-07,96.86719287997248
8,Log (High Het),TwoStage_DL_HKSJ,27,True,0.24297180129538234,99.0,3179.188877141801,3179.1875646014673,7.034811082402894,1.2861201056262719e-06,97.97933126512788
8,Log (High Het),TwoStage_DL_Normal,27,True,0.24297180129538234,97.0,374.7206779064759,374.59126322592914,1.0,1.2861201056262719e-06,97.97933126512788
8,Log (High Het),TwoStage_DL_HKSJ,28,True,0.07635817771533686,99.0,2211.5658008400032,2211.554842102511,6.1626319174857125,7.713147253625686e-07,97.3668988534228
8,Log (High Het),TwoStage_DL_Normal,28,True,0.07635817771533686,92.0,298.0715104168036,297.457837636608,1.0,7.713147253625686e-07,97.3668988534228
8,Log (High Het),TwoStage_DL_HKSJ,29,True,0.11801104797185741,99.0,2168.626473696946,2168.6204429962195,6.220773072063181,9.326785392262177e-07,97.41588830215562
8,Log (High Het),TwoStage_DL_Normal,29,True,0.11801104797185741,95.0,289.0925541143095,288.9569339141948,1.0,9.326785392262177e-07,97.41588830215562
8,Log (High Het),TwoStage_DL_HKSJ,30,True,5.44534250542901,100.0,4245.029665813414,4245.029665813414,9.091524486179058,1.6067979879457633e-06,98.79016380158822
8,Log (High Het),TwoStage_DL_Normal,30,True,5.44534250542901,92.0,387.44994180365137,387.02404601143405,1.0,1.6067979879457633e-06,98.79016380158822
